file	line	verdict	decls	how	quote
docs/ui-attempts-table.md	69	proved	G4p	line	... built for this calculus. | `LaxLogic/PLL/G4/G4P.lean` + `PLLG4PInv/PLLG4PAdm/PLLG4PStr.lean` (exchange, weakening, inversion, generalised identity all proved; cut/contraction/completeness not attempted here) |
docs/ui-attempts-table.md	70	proved	G4h,G4c,G4c.cut,G4c.contract	line	"... (""height"") is carried alongside each sequent so structural properties can be proved by induction on it. | **Yes, proved.** `G4c ..."
docs/ui-attempts-table.md	71	proved	G4sh,G4s,G4c	line	... fully cumulative (every rule only ever adds formulas, never removes any); proved to derive exactly the sequents `G4c` does. | ...
docs/ui-attempts-table.md	72	proved	cascade_low_pos_box,cascade_low_pos_boxfree,cascade_main_bf	line	... formulas that mention ◯: on this fragment the corresponding case is proved unconditionally (`cascade_low_pos_boxfree`, `cascade_main_bf`), so uniform interpolation for ordinary ...
docs/ui-attempts-table.md	76	PROVED	G4c,G4s	near	| Attempt | Definition idea | Calculus used | What is PROVED | What FAILED or is OPEN | Verdict ...
docs/ui-attempts-table.md	76	OPEN	G4c,G4s	near	... Attempt | Definition idea | Calculus used | What is PROVED | What FAILED or is OPEN | Verdict |
docs/ui-attempts-table.md	78	kernel-checked	G4c,G4s	line	... under the recursion-depth bound. | The fourth (adequacy) property. A direct kernel-checked test produced counterexamples: the ∀-quantifier applied to a ...
docs/ui-attempts-table.md	78	REFUTED	G4c,G4s	line	... hypothesis be used when the goal itself is ◯-shaped. | **REFUTED** (counterexample; superseded in place — no separate file survives, ...
docs/ui-attempts-table.md	79	proved	G4c,G4s,inter_adequate	line	... termination argument once the calculus is repaired. | **ABANDONED** (superseded; adequacy proved outright, but the recursion-depth bound could not be ...
docs/ui-attempts-table.md	80	proved	G4c,G4s,cascade_low_pos_box	line	... *other* possible outcomes at that point, justified by the fixed-point law proved in attempt 2. With these three changes the ...
docs/ui-attempts-table.md	80	OPEN	G4c,G4s,cascade_low_pos_box	line	... sole `sorry` in the entire development; see Table C). | **OPEN** (searched extensively — see Table C; file: `wip/absorb_base.lean`) |
docs/ui-attempts-table.md	81	proved	G4	line	"... under a box**. A genuinely new admissible rule was found and proved along the way: a ""consumed-form"" modus ponens against ..."
docs/ui-attempts-table.md	81	provable	G4	line	... for the same rule uses a differently-shaped, *guarded* premise that **is** provable without cut. Her choice of the unguarded shape, ...
docs/ui-attempts-table.md	81	REFUTED	G4	line	"... to be two faces of the same underlying failure. | **REFUTED** for ""her printed argument is correct as it stands"" ..."
docs/ui-attempts-table.md	81	PROVED	G4	line	... machine-confirmed problems) — while p-freeness, most rule families, and the right-rule/Γ-side cases of adequacy are separately **PROVED**; file: `wip/g4ill_ui.lean` |
docs/ui-attempts-table.md	100	OPEN		none	Verdict: OPEN.** Searched across three separate rounds this week
docs/ui-attempts-table.md	121	REFUTED	box_remap,box_reguard	near	... value ≥ 0, not just above the proper threshold. | **REFUTED (witness)** at exactly one structural point: counter value 0 ...
docs/ui-attempts-table.md	122	REFUTED	box_remap,box_reguard	near	... level c to level c−1 with no outside help. | **REFUTED (witness)**: fails exactly where the ∃-quantifier's value genuinely has ...
docs/ui-attempts-table.md	123	PROVED	box_remap,box_reguard	line	... context's own higher-level ∃-quantifier fact as a background hypothesis. | **PROVED, as an actual inference rule** (not merely checked): see ...
docs/ui-attempts-table.md	124	PROVED	box_remap,box_reguard	near	... as one-step laws rather than built up from parts. | **PROVED (no counterexample, with room to spare)** — confirms that ...
docs/ui-attempts-table.md	125	OPEN	box_remap,box_reguard	near	... just imply) the level-(c+1) fact on the grown context. | **OPEN (no counterexample)** — held as an exact equality everywhere ...
docs/ui-attempts-table.md	126	REFUTED		none	... the guard family is monotone under the surrounding context). | **REFUTED (witness)**, at exactly the same point as Z1, with ...
docs/ui-attempts-table.md	127	REFUTED		none	... as the revisit-counter increases, with no threshold at all? | **REFUTED (witness)**: a genuine counterexample at counter value 1, in ...
docs/ui-attempts-table.md	129	proved	box_remap,box_reguard	near	Two new inference rules proved this week** (`wip/absorb_base.lean`,
docs/ui-attempts-table.md	166	unproved		none	counterexample to the definitions but an unproved lemma *about* how
docs/ui-attempts-table.md	179	proved		none	pair, monotonicity, all of it — would need to be re-proved for *both*
docs/ui-endgame.md	5	proved		none	mechanisation: what is proved, what remains, and the two candidate
docs/ui-endgame.md	9	proved		none	## What is proved (all in the build graph, audits pinned)
docs/ui-endgame.md	63	provable		none	provable by disjunct-to-disjunct mapping over the v2 definition**, and
docs/ui-endgame.md	84	proved		none	context — whose engine is the lax fixpoint lemma just proved
docs/ui-endgame.md	198	proved	E_step	near	before (fuel-mono re-proved for v3), with absorption as the new
docs/ui-endgame.md	213	proved	itp_congr	line	(`itp_congr`, the v2 lemma re-proved for v3 — new obligation).
docs/ui-endgame.md	246	provable	cascade_low_pos_box	near	`(E(S₁)→A(S₁)) → E(D,Γ∖F)` is in-habitat provable where Iemhoff's
docs/ui-endgame.md	256	proved	box_remap	near	(proved): from `Δ ⊢ ◯(E ⇢ Z)`, `E′,Δ ⊢ E`, and the inner map
docs/ui-endgame.md	272	proved	box_reguard	line	box — is proved (`box_reguard`); it discharges guard plumbing only,
docs/ui-endgame.md	286	REFUTED		none	zoo-REFUTED at (chained-d2, `c = 1`) — chain3, nucleus `[0,2,2]`,
docs/ui-ljfo-clause-table.md	6	machine-checked		none	Status of this document. Nothing in it is machine-checked.** It is a
docs/ui-ljfo-clause-table.md	9	OPEN	CLAUDE.md	line	strength of a hand argument, which under `CLAUDE.md` rule 1 is OPEN, not
docs/ui-ljfo-clause-table.md	10	PROVED	CLAUDE.md	near	PROVED. Three kinds of external support are cited, and each citation
docs/ui-ljfo-clause-table.md	13	PROVED	LJFO.eSound,LJFO.aSound,LJFIPC.uniform_interpolation_IPC,LJFO.interp,PLLND.box_right_not_invertible	near	PROVED**: a sorry-free Lean result with a `#print axioms` pin. Used
docs/ui-ljfo-clause-table.md	13	sorry-free	LJFO.eSound,LJFO.aSound,LJFIPC.uniform_interpolation_IPC,LJFO.interp,PLLND.box_right_not_invertible	near	PROVED**: a sorry-free Lean result with a `#print axioms` pin. Used
docs/ui-ljfo-clause-table.md	16	sorry-free	LJFO.eSound,LJFO.aSound,LJFIPC.uniform_interpolation_IPC,LJFO.interp,PLLND.box_right_not_invertible,LJFO.satE2,LJFO.satA2,LJFO.CimpAnt	near	CONDITIONAL**: sorry-free but parameterised by an undischarged typed
docs/ui-ljfo-clause-table.md	22	kernel-checked	PLLND.Search.settle	near	but is compiled code, not a kernel-checked theorem. Eight such
docs/ui-ljfo-clause-table.md	47	provable		none	sequent alone, and (R4) closed enough that each clause is provable.
docs/ui-ljfo-clause-table.md	60	PROVED	LJFO.eSound	line	| `LJFO.eSound` (E1) | `LJF/OCore.lean:2519` | **PROVED**, pinned `[propext, Classical.choice, Quot.sound]` |
docs/ui-ljfo-clause-table.md	61	PROVED	LJFO.aSound	line	| `LJFO.aSound` (A1) | `LJF/OCore.lean:2731` | **PROVED**, pinned, same axioms |
docs/ui-ljfo-clause-table.md	64	proved	LJFO.interpF	line	| `LJFO.interpF` (the retaining variant) | `LJF/OFuel.lean:17` | definition only, nothing proved about it |
docs/ui-ljfo-clause-table.md	66	PROVED	LJF.interp,LJFIPC.uniform_interpolation_IPC	line	| the IPC baseline `LJF.interp` | `LJF/Base.lean:710` | its UI theorem `LJFIPC.uniform_interpolation_IPC` **PROVED**, `LJF/Complete.lean:591`, pinned |
docs/ui-ljfo-clause-table.md	79	OPEN		none	### 0.3 Uniform interpolation for PLL is OPEN
docs/ui-ljfo-clause-table.md	83	OPEN	HANDOFF.md	near	uniform interpolation for PLL is OPEN**, in neither direction settled,
docs/ui-ljfo-clause-table.md	85	REFUTED	PLLND.sep_not_G4	near	rests on G4iLL, which is REFUTED in this repository
docs/ui-ljfo-clause-table.md	97	REFUTED		none	The iteration claim is REFUTED as stated, for the calculus in which
docs/ui-ljfo-clause-table.md	99	conjecture		none	`K 0 = ◯p`, `K (n+1) = ◯(F ⊃ K n)` with `F = ◯p ⊃ r`. Its conjecture
docs/ui-ljfo-clause-table.md	100	refuted		none	"(""the least number of copies is `n+1`"") was refuted by computation:"
docs/ui-ljfo-clause-table.md	117	OPEN		none	Whether fewer suffice in LJF◯ is **OPEN**: I did not machine-check
docs/ui-ljfo-clause-table.md	120	OPEN	G4	line	recorded here as OPEN for LJF◯ and REFUTED for `G4`'s copy count on the
docs/ui-ljfo-clause-table.md	120	REFUTED	G4	line	recorded here as OPEN for LJF◯ and REFUTED for `G4`'s copy count on the
docs/ui-ljfo-clause-table.md	211	PROVED	impL	near	PROVED, `wip/polarity.lean:68`, pinned `[propext, Quot.sound]`.
docs/ui-ljfo-clause-table.md	286	PROVED	LJF.interp,LJFIPC.uniform_interpolation_IPC	near	PROVED and pinned. That is a checkable statement about this
docs/ui-ljfo-clause-table.md	444	OPEN		none	and I did not check it. Recorded as OPEN.
docs/ui-ljfo-clause-table.md	479	PROVED	LJFO.interp	near	number, no lexicographic product). It is **PROVED** to work for the
docs/ui-ljfo-clause-table.md	537	proved	interpF	near	structural fuel and nothing is proved about it.
docs/ui-ljfo-clause-table.md	556	OPEN	impL	near	The loop cut (claim, OPEN).** Suppose a derivation of `Γ' ⊢_lax Q'`
docs/ui-ljfo-clause-table.md	616	PROVED		none	PROVED**, `LJF/OCore.lean:1059`.
docs/ui-ljfo-clause-table.md	617	OPEN		none	The loop cut: **OPEN**, a claim with a plausibility argument, not a
docs/ui-ljfo-clause-table.md	619	REFUTED		none	The discounted-station order `μᵥ`: **REFUTED as a well-founded order**
docs/ui-ljfo-clause-table.md	623	proved		none	(`LJF/OFuel.lean`, built, nothing proved), a non-additive order (route
docs/ui-ljfo-clause-table.md	689	proved		none	proved IPC theorem and in the LJF◯ development. `LJF/Complete.lean:578–585`
docs/ui-ljfo-clause-table.md	718	OPEN		none	three** decides on `H`. Whether two (resp. three) is least is OPEN,
docs/ui-ljfo-clause-table.md	790	provable		none	both conjuncts are provable, so `E({K}) ≡ ⊤`. (Cross-check by
docs/ui-ljfo-clause-table.md	791	provable		none	substitution: `K[⊤/p] = (◯⊤ → r) → ◯⊤` is provable, so `K` has no
docs/ui-ljfo-clause-table.md	831	provable	CimpAnt	line	`CimpAnt` is provable.
docs/ui-ljfo-clause-table.md	897	REFUTED		none	Verdict against (∀-eq): REFUTED as drafted.** Take ψ = ⊤, which is
docs/ui-ljfo-clause-table.md	916	proved	SatA2	line	development: (∀-eq-E) is what `SatA2` and the proved IPC theorem state,
docs/ui-ljfo-clause-table.md	987	REFUTED		none	... drafted C3 | `A([H, G₁] ⇒ ↑r) ≡ ◯r` | (∀-eq) at ψ = ⊤ | **REFUTED as drafted** |
docs/ui-ljfo-clause-table.md	989	REFUTED	CimpAnt	near	... sequent 2, drafted C3 | `A([H, G₂] ⇒ ↑r) ≡ ◯r` | (∀-eq) / (∀-eq-E) | **REFUTED / PASSES** |
docs/ui-ljfo-clause-table.md	993	refuted	CimpAnt	near	No clause was refuted against the statement the construction targets.
docs/ui-ljfo-clause-table.md	994	refuted		none	One clause, C3, is refuted against the stronger unrelativised statement,
docs/ui-ljfo-clause-table.md	1026	provable		none	interpolant up to provable equivalence. Status, stated exactly: the
docs/ui-ljfo-clause-table.md	1028	proved		none	engine-certified (G4c `.proved`, proof objects behind each verdict), not
docs/ui-ljfo-clause-table.md	1074	proved		none	and the chain of that day was proved logically stationary from f = 6
docs/ui-ljfo-clause-table.md	1109	OPEN		none	to interderivability — is OPEN past station fuel 6, where
docs/ui-ljfo-clause-table.md	1157	refuted	fullSetC	near	(ii) The absorption family, refuted before it was built.** The
docs/ui-ljfo-clause-table.md	1169	proved	Interd,canon_interd,simplifyWith_interd	near	`⊃`: an implication goal under a box is proved in true mode, where the
docs/ui-ljfo-clause-table.md	1204	refuted		none	### 4.10 The cofinality refutation attempt on `{◯p ⊃ r, ◯q} ⇒ ◯p` — VALIDATED, not refuted (2026-09-04)
docs/ui-ljfo-clause-table.md	1242	refuted		none	Verdict.** Neither cofinality statement can be refuted at this cell:
docs/ui-ljfo-clause-table.md	1319	provable	cell2_forall_p,instanceBound,instanceClosed	near	to the record's `T` up to the provable conjunct `s ⊃ ◯s`; sufficiency:
docs/ui-ljfo-clause-table.md	1339	PROVED	eMinFF,aMinFF	near	PROVED**: the ten aggregate equations and nine row memberships at
docs/ui-ljfo-clause-table.md	1350	proved	cAnt,TInvF,UEntryF,ecofinalF	near	So the obligation is an instance of the statement being proved; a
docs/ui-ljfo-clause-table.md	1374	kernel-checked		none	The cell** (`wip/ui_retention_cell.lean`, kernel-checked at every
docs/ui-ljfo-clause-table.md	1399	OPEN		none	height-founded refactor is scoped. OPEN, both ways: no refutation, no
docs/ui-ljfo-clause-table.md	1542	conjectured		none	predicted window. The A-side instance for the conjectured `∀p`,
docs/ui-ljfo-clause-table.md	1577	kernel-checked	invImpOr,invStrip,invCurry,ceOrD,ceStD,ceCyD	line	... **`invImpOr`, `invStrip`, `invCurry`** | **rise** (21 → 26, 25 → 26, 29 → 40), kernel-checked cells `ceOrD`, `ceStD`, `ceCyD` |
docs/ui-ljfo-clause-table.md	1578	proved	negOfDownStab,dykCommute	line	... ∧ M₂`, `dykCommute` | rise **unboundedly** (`szI = 10n + 25` on a measured family; proved as an equation) |
docs/ui-ljfo-clause-table.md	1596	refuted		none	refuted; the weight order of `LJF/O.lean` remains the only one that
docs/ui-ljfo-clause-table.md	1616	PROVED	interpP	line	### 4.14 `interpP` built: soundness PROVED, the founding PROVED, the family is re-authoring (2026-09-05, 09:52)
docs/ui-ljfo-clause-table.md	1633	PROVED	eSoundP,aSoundP	line	Soundness PROVED, first**: `eSoundP`/`aSoundP` at
docs/ui-ljfo-clause-table.md	1644	kernel-checked	SatE2P,SatA2P	near	fuels 2–5, also kernel-checked, so the agreement is not vacuous.
docs/ui-ljfo-clause-table.md	1645	PROVED	SatE2P,SatA2P,eMinPP,aMinPP,dec_park	near	Rows, processing phase, reductions PROVED** (`OFuelPMin.lean`):
docs/ui-ljfo-clause-table.md	1651	PROVED	dec_curry,ECofinalP,ACofinalP	near	The founding PROVED** (`OFuelHeight.lean` Part 10): one
docs/ui-ljfo-clause-table.md	1665	PROVED	parkAntP_of_satA2P	line	Beneath the family, PROVED**: `parkAntP_of_satA2P` — the antecedent
docs/ui-ljfo-clause-table.md	1798	proved	ParkAntP,interpPA_down_eq	near	re-proved for the row first: the new guard is WEAKER than the old
docs/ui-ljfo-clause-table.md	1803	kernel-checked	impL,dykCell	near	kernel-checked agreement `interpP = interpF` on S1 (§4.14) is
docs/ui-ljfo-clause-table.md	1824	proved	DykAntP,ParkAntP	line	### 4.16 The Dyckhoff row fixed, soundness re-proved first; `DykAntP` WITHDRAWN — the family is conditional on `ParkAntP` alone (2026-09-05, ...
docs/ui-ljfo-clause-table.md	1880	PROVED	ecofinalP,acofinalP	line	`ecofinalP`/`acofinalP` are unconditional and N0c/N0d are PROVED.
docs/ui-ljfo-clause-table.md	1882	PROVED	ecofinalP,acofinalP	line	### 4.17 The family re-founded on the height; the guard NATIVE; `ecofinalP`/`acofinalP` UNCONDITIONAL — N0c and N0d PROVED (2026-09-05, WP1b)
docs/ui-ljfo-clause-table.md	1892	REFUTED	TStabQ,UStabQ,UpElimQ	near	measure. REFUTED, and in the opposite direction: the `∃p` block calls no
docs/ui-ljfo-clause-table.md	1973	PROVED	sorryAx	line	`sorryAx`. **N0c and N0d are PROVED.**
docs/ui-ljfo-clause-table.md	2005	PROVED	UpFrom2,interpP	near	are PROVED.**
docs/ui-ljfo-clause-table.md	2023	PROVED	CutInv	line	### 4.19 WP2: N1, N2 stated; N3 forward PROVED without cut; N3 backward and N6 PROVED relative to `CutInv` — ...
docs/ui-ljfo-clause-table.md	2055	PROVED		none	N3 forward — PROVED, no cut:**
